Year,Month,country,cnt
2002,8,Belg/Lux/Net,
2002,9,Belg/Lux/Net,
2002,10,Belg/Lux/Net,
2002,11,Belg/Lux/Net,
2002,12,Belg/Lux/Net,
2003,1,Belg/Lux/Net,
2003,2,Belg/Lux/Net,
2003,3,Belg/Lux/Net,
2003,4,Belg/Lux/Net,
2003,5,Belg/Lux/Net,
2003,6,Belg/Lux/Net,
2003,7,Belg/Lux/Net,
2003,8,Belg/Lux/Net,
2003,9,Belg/Lux/Net,
2003,10,Belg/Lux/Net,
2003,11,Belg/Lux/Net,
2003,12,Belg/Lux/Net,
2004,1,Belg/Lux/Net,
2004,2,Belg/Lux/Net,
2004,3,Belg/Lux/Net,
2004,4,Belg/Lux/Net,
2004,5,Belg/Lux/Net,
2004,6,Belg/Lux/Net,
2004,7,Belg/Lux/Net,
2004,8,Belg/Lux/Net,
2004,9,Belg/Lux/Net,
2004,10,Belg/Lux/Net,
2004,11,Belg/Lux/Net,
2004,12,Belg/Lux/Net,
2005,1,Belg/Lux/Net,
2005,2,Belg/Lux/Net,
2005,3,Belg/Lux/Net,
2005,4,Belg/Lux/Net,
2005,5,Belg/Lux/Net,
2005,6,Belg/Lux/Net,
2005,7,Belg/Lux/Net,
2005,8,Belg/Lux/Net,
2005,9,Belg/Lux/Net,
2005,10,Belg/Lux/Net,
2005,11,Belg/Lux/Net,
2005,12,Belg/Lux/Net,
2006,1,Belg/Lux/Net,
2006,2,Belg/Lux/Net,
2006,3,Belg/Lux/Net,
2006,4,Belg/Lux/Net,
2006,5,Belg/Lux/Net,
2006,6,Belg/Lux/Net,
2006,7,Belg/Lux/Net,
2006,8,Belg/Lux/Net,
2006,9,Belg/Lux/Net,
2006,10,Belg/Lux/Net,
2006,11,Belg/Lux/Net,
2006,12,Belg/Lux/Net,
2007,1,Belg/Lux/Net,677.0
2007,2,Belg/Lux/Net,777.0
2007,3,Belg/Lux/Net,788.0
2007,4,Belg/Lux/Net,806.0
2007,5,Belg/Lux/Net,752.0
2007,6,Belg/Lux/Net,634.0
2007,7,Belg/Lux/Net,1574.0
2007,8,Belg/Lux/Net,1344.0
2007,9,Belg/Lux/Net,970.0
2007,10,Belg/Lux/Net,1020.0
2007,11,Belg/Lux/Net,1212.0
2007,12,Belg/Lux/Net,640.0
2008,1,Belg/Lux/Net,749.0
2008,2,Belg/Lux/Net,586.0
2008,3,Belg/Lux/Net,759.0
2008,4,Belg/Lux/Net,734.0
2008,5,Belg/Lux/Net,661.0
2008,6,Belg/Lux/Net,447.0
2008,7,Belg/Lux/Net,2124.0
2008,8,Belg/Lux/Net,1686.0
2008,9,Belg/Lux/Net,1103.0
2008,10,Belg/Lux/Net,1076.0
2008,11,Belg/Lux/Net,836.0
2008,12,Belg/Lux/Net,788.0
2009,1,Belg/Lux/Net,439.0
2009,2,Belg/Lux/Net,476.0
2009,3,Belg/Lux/Net,857.0
2009,4,Belg/Lux/Net,933.0
2009,5,Belg/Lux/Net,853.0
2009,6,Belg/Lux/Net,936.0
2009,7,Belg/Lux/Net,1788.0
2009,8,Belg/Lux/Net,1560.0
2009,9,Belg/Lux/Net,1215.0
2009,10,Belg/Lux/Net,1287.0
2009,11,Belg/Lux/Net,830.0
2009,12,Belg/Lux/Net,782.0
2010,1,Belg/Lux/Net,740.0
2010,2,Belg/Lux/Net,407.0
2010,3,Belg/Lux/Net,670.0
2010,4,Belg/Lux/Net,401.0
2010,5,Belg/Lux/Net,691.0
2010,6,Belg/Lux/Net,859.0
2010,7,Belg/Lux/Net,1547.0
2010,8,Belg/Lux/Net,1166.0
2010,9,Belg/Lux/Net,1009.0
2010,10,Belg/Lux/Net,856.0
2010,11,Belg/Lux/Net,591.0
2010,12,Belg/Lux/Net,420.0
2011,1,Belg/Lux/Net,535.0
2011,2,Belg/Lux/Net,462.0
2011,3,Belg/Lux/Net,547.0
2011,4,Belg/Lux/Net,776.0
2011,5,Belg/Lux/Net,873.0
2011,6,Belg/Lux/Net,814.0
2011,7,Belg/Lux/Net,1954.0
2011,8,Belg/Lux/Net,1218.0
2011,9,Belg/Lux/Net,1084.0
2011,10,Belg/Lux/Net,1052.0
2011,11,Belg/Lux/Net,696.0
2011,12,Belg/Lux/Net,753.0
2012,1,Belg/Lux/Net,717.0
2012,2,Belg/Lux/Net,831.0
2012,3,Belg/Lux/Net,864.0
2012,4,Belg/Lux/Net,581.0
2012,5,Belg/Lux/Net,615.0
2012,6,Belg/Lux/Net,864.0
2012,7,Belg/Lux/Net,1970.0
2012,8,Belg/Lux/Net,1133.0
2012,9,Belg/Lux/Net,1045.0
2012,10,Belg/Lux/Net,766.0
2012,11,Belg/Lux/Net,539.0
2012,12,Belg/Lux/Net,695.0
2013,1,Belg/Lux/Net,491.0
2013,2,Belg/Lux/Net,614.0
2013,3,Belg/Lux/Net,650.0
2013,4,Belg/Lux/Net,526.0
2013,5,Belg/Lux/Net,676.0
2013,6,Belg/Lux/Net,706.0
2013,7,Belg/Lux/Net,1639.0
2013,8,Belg/Lux/Net,1098.0
2013,9,Belg/Lux/Net,862.0
2013,10,Belg/Lux/Net,740.0
2013,11,Belg/Lux/Net,589.0
2013,12,Belg/Lux/Net,571.0
2014,1,Belg/Lux/Net,630.0
2014,2,Belg/Lux/Net,519.0
2014,3,Belg/Lux/Net,633.0
2014,4,Belg/Lux/Net,707.0
2014,5,Belg/Lux/Net,590.0
2014,6,Belg/Lux/Net,686.0
2014,7,Belg/Lux/Net,1716.0
2014,8,Belg/Lux/Net,1313.0
2014,9,Belg/Lux/Net,853.0
2014,10,Belg/Lux/Net,808.0
2014,11,Belg/Lux/Net,512.0
2014,12,Belg/Lux/Net,898.0
2015,1,Belg/Lux/Net,571.0
2015,2,Belg/Lux/Net,618.0
2015,3,Belg/Lux/Net,849.0
2015,4,Belg/Lux/Net,833.0
2015,5,Belg/Lux/Net,810.0
2015,6,Belg/Lux/Net,594.0
2015,7,Belg/Lux/Net,1521.0
2015,8,Belg/Lux/Net,1163.0
2015,9,Belg/Lux/Net,1001.0
2015,10,Belg/Lux/Net,834.0
2015,11,Belg/Lux/Net,765.0
2015,12,Belg/Lux/Net,651.0
2016,1,Belg/Lux/Net,576.0
2016,2,Belg/Lux/Net,797.0
2016,3,Belg/Lux/Net,541.0
2016,4,Belg/Lux/Net,739.0
2016,5,Belg/Lux/Net,692.0
2016,6,Belg/Lux/Net,554.0
2016,7,Belg/Lux/Net,1951.0
2016,8,Belg/Lux/Net,1584.0
2016,9,Belg/Lux/Net,802.0
2016,10,Belg/Lux/Net,767.0
2016,11,Belg/Lux/Net,606.0
2016,12,Belg/Lux/Net,621.0
2017,1,Belg/Lux/Net,554.0
2017,2,Belg/Lux/Net,545.0
2017,3,Belg/Lux/Net,792.0
2017,4,Belg/Lux/Net,777.0
2017,5,Belg/Lux/Net,666.0
2017,6,Belg/Lux/Net,750.0
2017,7,Belg/Lux/Net,2137.0
2017,8,Belg/Lux/Net,1416.0
2017,9,Belg/Lux/Net,939.0
2017,10,Belg/Lux/Net,862.0
2017,11,Belg/Lux/Net,500.0
2017,12,Belg/Lux/Net,314.0
2018,1,Belg/Lux/Net,408.0
2018,2,Belg/Lux/Net,473.0
2018,3,Belg/Lux/Net,692.0
2018,4,Belg/Lux/Net,805.0
2018,5,Belg/Lux/Net,750.0
2018,6,Belg/Lux/Net,743.0
2018,7,Belg/Lux/Net,2062.0
2018,8,Belg/Lux/Net,1378.0
2018,9,Belg/Lux/Net,890.0
2018,10,Belg/Lux/Net,654.0
2018,11,Belg/Lux/Net,552.0
2018,12,Belg/Lux/Net,394.0
2019,1,Belg/Lux/Net,450.0
2019,2,Belg/Lux/Net,511.0
2019,3,Belg/Lux/Net,551.0
2019,4,Belg/Lux/Net,761.0
2019,5,Belg/Lux/Net,536.0
2019,6,Belg/Lux/Net,722.0
2019,7,Belg/Lux/Net,2207.0
2019,8,Belg/Lux/Net,1208.0
2019,9,Belg/Lux/Net,881.0
2019,10,Belg/Lux/Net,643.0
2019,11,Belg/Lux/Net,339.0
2019,12,Belg/Lux/Net,289.0
2020,1,Belg/Lux/Net,471.0
2020,2,Belg/Lux/Net,209.0
2020,3,Belg/Lux/Net,89.0
2020,4,Belg/Lux/Net,0.0
2020,5,Belg/Lux/Net,1.0
2020,6,Belg/Lux/Net,0.0
2020,7,Belg/Lux/Net,0.0
2020,8,Belg/Lux/Net,0.0
2020,9,Belg/Lux/Net,2.0
2020,10,Belg/Lux/Net,0.0
2020,11,Belg/Lux/Net,0.0
2020,12,Belg/Lux/Net,0.0
2001,1,Europe,
2001,2,Europe,
2001,3,Europe,
2001,4,Europe,
2001,5,Europe,
2001,6,Europe,
2001,7,Europe,
2001,8,Europe,
2001,9,Europe,
2001,10,Europe,
2001,11,Europe,
2001,12,Europe,
2002,1,Europe,
2002,2,Europe,
2002,3,Europe,
2002,4,Europe,
2002,5,Europe,
2002,6,Europe,
2002,7,Europe,
2002,8,Europe,
2002,9,Europe,
2002,10,Europe,
2002,11,Europe,
2002,12,Europe,
2003,1,Europe,
2003,2,Europe,
2003,3,Europe,
2003,4,Europe,
2003,5,Europe,
2003,6,Europe,
2003,7,Europe,
2003,8,Europe,
2003,9,Europe,
2003,10,Europe,
2003,11,Europe,
2003,12,Europe,
2004,1,Europe,
2004,2,Europe,
2004,3,Europe,
2004,4,Europe,
2004,5,Europe,
2004,6,Europe,
2004,7,Europe,
2004,8,Europe,
2004,9,Europe,
2004,10,Europe,
2004,11,Europe,
2004,12,Europe,
2005,1,Europe,
2005,2,Europe,
2005,3,Europe,
2005,4,Europe,
2005,5,Europe,
2005,6,Europe,
2005,7,Europe,
2005,8,Europe,
2005,9,Europe,
2005,10,Europe,
2005,11,Europe,
2005,12,Europe,
2006,1,Europe,
2006,2,Europe,
2006,3,Europe,
2006,4,Europe,
2006,5,Europe,
2006,6,Europe,
2006,7,Europe,
2006,8,Europe,
2006,9,Europe,
2006,10,Europe,
2006,11,Europe,
2006,12,Europe,
2007,1,Europe,194.0
2007,2,Europe,455.0
2007,3,Europe,545.0
2007,4,Europe,420.0
2007,5,Europe,379.0
2007,6,Europe,284.0
2007,7,Europe,396.0
2007,8,Europe,1076.0
2007,9,Europe,559.0
2007,10,Europe,491.0
2007,11,Europe,679.0
2007,12,Europe,362.0
2008,1,Europe,661.0
2008,2,Europe,405.0
2008,3,Europe,470.0
2008,4,Europe,517.0
2008,5,Europe,366.0
2008,6,Europe,506.0
2008,7,Europe,1385.0
2008,8,Europe,1471.0
2008,9,Europe,466.0
2008,10,Europe,660.0
2008,11,Europe,514.0
2008,12,Europe,622.0
2009,1,Europe,561.0
2009,2,Europe,389.0
2009,3,Europe,648.0
2009,4,Europe,749.0
2009,5,Europe,372.0
2009,6,Europe,744.0
2009,7,Europe,1394.0
2009,8,Europe,2563.0
2009,9,Europe,1090.0
2009,10,Europe,656.0
2009,11,Europe,640.0
2009,12,Europe,732.0
2010,1,Europe,471.0
2010,2,Europe,540.0
2010,3,Europe,643.0
2010,4,Europe,453.0
2010,5,Europe,709.0
2010,6,Europe,368.0
2010,7,Europe,1031.0
2010,8,Europe,2187.0
2010,9,Europe,513.0
2010,10,Europe,690.0
2010,11,Europe,539.0
2010,12,Europe,522.0
2011,1,Europe,706.0
2011,2,Europe,700.0
2011,3,Europe,681.0
2011,4,Europe,759.0
2011,5,Europe,638.0
2011,6,Europe,728.0
2011,7,Europe,1420.0
2011,8,Europe,2264.0
2011,9,Europe,854.0
2011,10,Europe,840.0
2011,11,Europe,716.0
2011,12,Europe,843.0
2012,1,Europe,801.0
2012,2,Europe,963.0
2012,3,Europe,1023.0
2012,4,Europe,980.0
2012,5,Europe,877.0
2012,6,Europe,1103.0
2012,7,Europe,1662.0
2012,8,Europe,2574.0
2012,9,Europe,1363.0
2012,10,Europe,1337.0
2012,11,Europe,1425.0
2012,12,Europe,1331.0
2013,1,Europe,922.0
2013,2,Europe,848.0
2013,3,Europe,1297.0
2013,4,Europe,1118.0
2013,5,Europe,1182.0
2013,6,Europe,1395.0
2013,7,Europe,2138.0
2013,8,Europe,2640.0
2013,9,Europe,1592.0
2013,10,Europe,1433.0
2013,11,Europe,1359.0
2013,12,Europe,1389.0
2014,1,Europe,1490.0
2014,2,Europe,1876.0
2014,3,Europe,1346.0
2014,4,Europe,1315.0
2014,5,Europe,1618.0
2014,6,Europe,1267.0
2014,7,Europe,2307.0
2014,8,Europe,2954.0
2014,9,Europe,1624.0
2014,10,Europe,1954.0
2014,11,Europe,1391.0
2014,12,Europe,1070.0
2015,1,Europe,1165.0
2015,2,Europe,1357.0
2015,3,Europe,1614.0
2015,4,Europe,1552.0
2015,5,Europe,1272.0
2015,6,Europe,1481.0
2015,7,Europe,1893.0
2015,8,Europe,2859.0
2015,9,Europe,1157.0
2015,10,Europe,1443.0
2015,11,Europe,1013.0
2015,12,Europe,689.0
2016,1,Europe,894.0
2016,2,Europe,1591.0
2016,3,Europe,915.0
2016,4,Europe,831.0
2016,5,Europe,593.0
2016,6,Europe,793.0
2016,7,Europe,1816.0
2016,8,Europe,2780.0
2016,9,Europe,1182.0
2016,10,Europe,940.0
2016,11,Europe,876.0
2016,12,Europe,713.0
2017,1,Europe,901.0
2017,2,Europe,1044.0
2017,3,Europe,1369.0
2017,4,Europe,1057.0
2017,5,Europe,802.0
2017,6,Europe,930.0
2017,7,Europe,1954.0
2017,8,Europe,2705.0
2017,9,Europe,983.0
2017,10,Europe,953.0
2017,11,Europe,866.0
2017,12,Europe,990.0
2018,1,Europe,940.0
2018,2,Europe,1162.0
2018,3,Europe,1378.0
2018,4,Europe,909.0
2018,5,Europe,854.0
2018,6,Europe,867.0
2018,7,Europe,1984.0
2018,8,Europe,2809.0
2018,9,Europe,1097.0
2018,10,Europe,818.0
2018,11,Europe,1116.0
2018,12,Europe,718.0
2019,1,Europe,752.0
2019,2,Europe,989.0
2019,3,Europe,991.0
2019,4,Europe,1032.0
2019,5,Europe,813.0
2019,6,Europe,845.0
2019,7,Europe,1873.0
2019,8,Europe,3169.0
2019,9,Europe,1496.0
2019,10,Europe,998.0
2019,11,Europe,790.0
2019,12,Europe,874.0
2020,1,Europe,1006.0
2020,2,Europe,700.0
2020,3,Europe,295.0
2020,4,Europe,3.0
2020,5,Europe,11.0
2020,6,Europe,22.0
2020,7,Europe,5.0
2020,8,Europe,3.0
2020,9,Europe,9.0
2020,10,Europe,4.0
2020,11,Europe,2.0
2020,12,Europe,5.0
2001,1,Philippines,3358.0
2001,2,Philippines,3260.0
2001,3,Philippines,3207.0
2001,4,Philippines,3340.0
2001,5,Philippines,3636.0
2001,6,Philippines,3539.0
2001,7,Philippines,4102.0
2001,8,Philippines,4253.0
2001,9,Philippines,4744.0
2001,10,Philippines,5039.0
2001,11,Philippines,4319.0
2001,12,Philippines,6131.0
2002,1,Philippines,4420.0
2002,2,Philippines,5114.0
2002,3,Philippines,4681.0
2002,4,Philippines,4459.0
2002,5,Philippines,4853.0
2002,6,Philippines,4459.0
2002,7,Philippines,4550.0
2002,8,Philippines,5231.0
2002,9,Philippines,4970.0
2002,10,Philippines,5324.0
2002,11,Philippines,5287.0
2002,12,Philippines,6708.0
2003,1,Philippines,5694.0
2003,2,Philippines,2598.0
2003,3,Philippines,2238.0
2003,4,Philippines,1410.0
2003,5,Philippines,5830.0
2003,6,Philippines,6359.0
2003,7,Philippines,7229.0
2003,8,Philippines,8375.0
2003,9,Philippines,5343.0
2003,10,Philippines,10065.0
2003,11,Philippines,6653.0
2003,12,Philippines,7194.0
2004,1,Philippines,10791.0
2004,2,Philippines,10400.0
2004,3,Philippines,10860.0
2004,4,Philippines,10582.0
2004,5,Philippines,4585.0
2004,6,Philippines,5336.0
2004,7,Philippines,10987.0
2004,8,Philippines,10261.0
2004,9,Philippines,7488.0
2004,10,Philippines,8103.0
2004,11,Philippines,8572.0
2004,12,Philippines,6159.0
2005,1,Philippines,8661.0
2005,2,Philippines,8668.0
2005,3,Philippines,9423.0
2005,4,Philippines,8852.0
2005,5,Philippines,9454.0
2005,6,Philippines,8651.0
2005,7,Philippines,8327.0
2005,8,Philippines,7825.0
2005,9,Philippines,8409.0
2005,10,Philippines,8059.0
2005,11,Philippines,2382.0
2005,12,Philippines,8577.0
2006,1,Philippines,9137.0
2006,2,Philippines,7327.0
2006,3,Philippines,7325.0
2006,4,Philippines,6922.0
2006,5,Philippines,2892.0
2006,6,Philippines,5884.0
2006,7,Philippines,6526.0
2006,8,Philippines,5992.0
2006,9,Philippines,6083.0
2006,10,Philippines,6466.0
2006,11,Philippines,6421.0
2006,12,Philippines,3638.0
2007,1,Philippines,6240.0
2007,2,Philippines,6967.0
2007,3,Philippines,6632.0
2007,4,Philippines,6375.0
2007,5,Philippines,9408.0
2007,6,Philippines,6666.0
2007,7,Philippines,7245.0
2007,8,Philippines,7534.0
2007,9,Philippines,7326.0
2007,10,Philippines,7796.0
2007,11,Philippines,7885.0
2007,12,Philippines,9566.0
2008,1,Philippines,9421.0
2008,2,Philippines,8153.0
2008,3,Philippines,6903.0
2008,4,Philippines,7081.0
2008,5,Philippines,7881.0
2008,6,Philippines,7808.0
2008,7,Philippines,8048.0
2008,8,Philippines,7401.0
2008,9,Philippines,7488.0
2008,10,Philippines,8599.0
2008,11,Philippines,8460.0
2008,12,Philippines,10576.0
2009,1,Philippines,8879.0
2009,2,Philippines,7600.0
2009,3,Philippines,8451.0
2009,4,Philippines,9416.0
2009,5,Philippines,9552.0
2009,6,Philippines,9624.0
2009,7,Philippines,8425.0
2009,8,Philippines,9764.0
2009,9,Philippines,8856.0
2009,10,Philippines,8257.0
2009,11,Philippines,8836.0
2009,12,Philippines,8577.0
2010,1,Philippines,7345.0
2010,2,Philippines,6614.0
2010,3,Philippines,6784.0
2010,4,Philippines,5528.0
2010,5,Philippines,5433.0
2010,6,Philippines,5236.0
2010,7,Philippines,4730.0
2010,8,Philippines,5346.0
2010,9,Philippines,5311.0
2010,10,Philippines,5500.0
2010,11,Philippines,5339.0
2010,12,Philippines,7604.0
2011,1,Philippines,6648.0
2011,2,Philippines,6288.0
2011,3,Philippines,6600.0
2011,4,Philippines,6448.0
2011,5,Philippines,6750.0
2011,6,Philippines,5307.0
2011,7,Philippines,6296.0
2011,8,Philippines,5661.0
2011,9,Philippines,5747.0
2011,10,Philippines,5328.0
2011,11,Philippines,7607.0
2011,12,Philippines,8972.0
2012,1,Philippines,8805.0
2012,2,Philippines,8251.0
2012,3,Philippines,9238.0
2012,4,Philippines,9726.0
2012,5,Philippines,9141.0
2012,6,Philippines,8774.0
2012,7,Philippines,9193.0
2012,8,Philippines,9387.0
2012,9,Philippines,10264.0
2012,10,Philippines,9992.0
2012,11,Philippines,9568.0
2012,12,Philippines,10835.0
2013,1,Philippines,10335.0
2013,2,Philippines,10031.0
2013,3,Philippines,9221.0
2013,4,Philippines,10424.0
2013,5,Philippines,9506.0
2013,6,Philippines,9000.0
2013,7,Philippines,8930.0
2013,8,Philippines,9999.0
2013,9,Philippines,11130.0
2013,10,Philippines,10108.0
2013,11,Philippines,9811.0
2013,12,Philippines,11075.0
2014,1,Philippines,11028.0
2014,2,Philippines,10244.0
2014,3,Philippines,10183.0
2014,4,Philippines,11047.0
2014,5,Philippines,11636.0
2014,6,Philippines,10784.0
2014,7,Philippines,11795.0
2014,8,Philippines,11731.0
2014,9,Philippines,10835.0
2014,10,Philippines,13001.0
2014,11,Philippines,11314.0
2014,12,Philippines,12263.0
2015,1,Philippines,11383.0
2015,2,Philippines,11458.0
2015,3,Philippines,11461.0
2015,4,Philippines,12327.0
2015,5,Philippines,10253.0
2015,6,Philippines,8046.0
2015,7,Philippines,8693.0
2015,8,Philippines,8233.0
2015,9,Philippines,7689.0
2015,10,Philippines,7598.0
2015,11,Philippines,6474.0
2015,12,Philippines,8001.0
2016,1,Philippines,6098.0
2016,2,Philippines,6712.0
2016,3,Philippines,6970.0
2016,4,Philippines,6563.0
2016,5,Philippines,6092.0
2016,6,Philippines,5291.0
2016,7,Philippines,6388.0
2016,8,Philippines,5750.0
2016,9,Philippines,5502.0
2016,10,Philippines,5742.0
2016,11,Philippines,5232.0
2016,12,Philippines,7317.0
2017,1,Philippines,6226.0
2017,2,Philippines,6174.0
2017,3,Philippines,5716.0
2017,4,Philippines,5515.0
2017,5,Philippines,5870.0
2017,6,Philippines,6100.0
2017,7,Philippines,5921.0
2017,8,Philippines,5172.0
2017,9,Philippines,5780.0
2017,10,Philippines,5266.0
2017,11,Philippines,5090.0
2017,12,Philippines,5550.0
2018,1,Philippines,4142.0
2018,2,Philippines,4743.0
2018,3,Philippines,5168.0
2018,4,Philippines,5025.0
2018,5,Philippines,4989.0
2018,6,Philippines,5341.0
2018,7,Philippines,4564.0
2018,8,Philippines,5032.0
2018,9,Philippines,4684.0
2018,10,Philippines,4340.0
2018,11,Philippines,4999.0
2018,12,Philippines,4904.0
2019,1,Philippines,3905.0
2019,2,Philippines,5245.0
2019,3,Philippines,5269.0
2019,4,Philippines,4652.0
2019,5,Philippines,5358.0
2019,6,Philippines,5674.0
2019,7,Philippines,5535.0
2019,8,Philippines,5490.0
2019,9,Philippines,5751.0
2019,10,Philippines,4922.0
2019,11,Philippines,5501.0
2019,12,Philippines,5936.0
2020,1,Philippines,5485.0
2020,2,Philippines,3494.0
2020,3,Philippines,1787.0
2020,4,Philippines,372.0
2020,5,Philippines,252.0
2020,6,Philippines,409.0
2020,7,Philippines,563.0
2020,8,Philippines,467.0
2020,9,Philippines,400.0
2020,10,Philippines,428.0
2020,11,Philippines,146.0
2020,12,Philippines,269.0
2001,1,Thailand,608.0
2001,2,Thailand,634.0
2001,3,Thailand,608.0
2001,4,Thailand,719.0
2001,5,Thailand,693.0
2001,6,Thailand,753.0
2001,7,Thailand,915.0
2001,8,Thailand,892.0
2001,9,Thailand,996.0
2001,10,Thailand,947.0
2001,11,Thailand,1053.0
2001,12,Thailand,1035.0
2002,1,Thailand,918.0
2002,2,Thailand,913.0
2002,3,Thailand,976.0
2002,4,Thailand,1024.0
2002,5,Thailand,957.0
2002,6,Thailand,932.0
2002,7,Thailand,953.0
2002,8,Thailand,1116.0
2002,9,Thailand,1159.0
2002,10,Thailand,1133.0
2002,11,Thailand,1189.0
2002,12,Thailand,1184.0
2003,1,Thailand,917.0
2003,2,Thailand,229.0
2003,3,Thailand,358.0
2003,4,Thailand,203.0
2003,5,Thailand,997.0
2003,6,Thailand,1191.0
2003,7,Thailand,1223.0
2003,8,Thailand,1105.0
2003,9,Thailand,1323.0
2003,10,Thailand,1193.0
2003,11,Thailand,1199.0
2003,12,Thailand,1225.0
2004,1,Thailand,1617.0
2004,2,Thailand,1563.0
2004,3,Thailand,1585.0
2004,4,Thailand,1536.0
2004,5,Thailand,7024.0
2004,6,Thailand,1148.0
2004,7,Thailand,1597.0
2004,8,Thailand,1462.0
2004,9,Thailand,1371.0
2004,10,Thailand,1473.0
2004,11,Thailand,1361.0
2004,12,Thailand,1393.0
2005,1,Thailand,1653.0
2005,2,Thailand,1676.0
2005,3,Thailand,1742.0
2005,4,Thailand,1762.0
2005,5,Thailand,1650.0
2005,6,Thailand,1603.0
2005,7,Thailand,1361.0
2005,8,Thailand,1406.0
2005,9,Thailand,1561.0
2005,10,Thailand,1439.0
2005,11,Thailand,371.0
2005,12,Thailand,1207.0
2006,1,Thailand,1544.0
2006,2,Thailand,1390.0
2006,3,Thailand,1283.0
2006,4,Thailand,1093.0
2006,5,Thailand,447.0
2006,6,Thailand,1109.0
2006,7,Thailand,938.0
2006,8,Thailand,1183.0
2006,9,Thailand,1327.0
2006,10,Thailand,1484.0
2006,11,Thailand,1498.0
2006,12,Thailand,492.0
2007,1,Thailand,1172.0
2007,2,Thailand,1627.0
2007,3,Thailand,1434.0
2007,4,Thailand,1353.0
2007,5,Thailand,2023.0
2007,6,Thailand,1353.0
2007,7,Thailand,1628.0
2007,8,Thailand,1597.0
2007,9,Thailand,1622.0
2007,10,Thailand,1825.0
2007,11,Thailand,2303.0
2007,12,Thailand,2007.0
2008,1,Thailand,2007.0
2008,2,Thailand,1747.0
2008,3,Thailand,1603.0
2008,4,Thailand,1884.0
2008,5,Thailand,1729.0
2008,6,Thailand,1967.0
2008,7,Thailand,1943.0
2008,8,Thailand,1838.0
2008,9,Thailand,1507.0
2008,10,Thailand,1658.0
2008,11,Thailand,1796.0
2008,12,Thailand,1728.0
2009,1,Thailand,1807.0
2009,2,Thailand,1453.0
2009,3,Thailand,1656.0
2009,4,Thailand,1908.0
2009,5,Thailand,1581.0
2009,6,Thailand,1671.0
2009,7,Thailand,1363.0
2009,8,Thailand,1547.0
2009,9,Thailand,1522.0
2009,10,Thailand,1733.0
2009,11,Thailand,1659.0
2009,12,Thailand,1428.0
2010,1,Thailand,1364.0
2010,2,Thailand,1192.0
2010,3,Thailand,1122.0
2010,4,Thailand,954.0
2010,5,Thailand,1135.0
2010,6,Thailand,1002.0
2010,7,Thailand,1037.0
2010,8,Thailand,872.0
2010,9,Thailand,1247.0
2010,10,Thailand,1428.0
2010,11,Thailand,1268.0
2010,12,Thailand,2872.0
2011,1,Thailand,1526.0
2011,2,Thailand,1289.0
2011,3,Thailand,1070.0
2011,4,Thailand,1216.0
2011,5,Thailand,1481.0
2011,6,Thailand,1060.0
2011,7,Thailand,1197.0
2011,8,Thailand,1079.0
2011,9,Thailand,1013.0
2011,10,Thailand,1014.0
2011,11,Thailand,2933.0
2011,12,Thailand,3252.0
2012,1,Thailand,2961.0
2012,2,Thailand,2614.0
2012,3,Thailand,3069.0
2012,4,Thailand,3086.0
2012,5,Thailand,2383.0
2012,6,Thailand,2490.0
2012,7,Thailand,2394.0
2012,8,Thailand,2505.0
2012,9,Thailand,2958.0
2012,10,Thailand,2839.0
2012,11,Thailand,2409.0
2012,12,Thailand,2613.0
2013,1,Thailand,2806.0
2013,2,Thailand,3100.0
2013,3,Thailand,3201.0
2013,4,Thailand,2950.0
2013,5,Thailand,2462.0
2013,6,Thailand,2362.0
2013,7,Thailand,2265.0
2013,8,Thailand,2224.0
2013,9,Thailand,2862.0
2013,10,Thailand,2516.0
2013,11,Thailand,2366.0
2013,12,Thailand,2342.0
2014,1,Thailand,3143.0
2014,2,Thailand,2611.0
2014,3,Thailand,2827.0
2014,4,Thailand,2873.0
2014,5,Thailand,2517.0
2014,6,Thailand,2350.0
2014,7,Thailand,2313.0
2014,8,Thailand,2649.0
2014,9,Thailand,2952.0
2014,10,Thailand,2835.0
2014,11,Thailand,2436.0
2014,12,Thailand,2449.0
2015,1,Thailand,2934.0
2015,2,Thailand,2829.0
2015,3,Thailand,3283.0
2015,4,Thailand,3097.0
2015,5,Thailand,2573.0
2015,6,Thailand,2348.0
2015,7,Thailand,2402.0
2015,8,Thailand,2422.0
2015,9,Thailand,2276.0
2015,10,Thailand,2324.0
2015,11,Thailand,1286.0
2015,12,Thailand,1714.0
2016,1,Thailand,1138.0
2016,2,Thailand,1196.0
2016,3,Thailand,1777.0
2016,4,Thailand,1269.0
2016,5,Thailand,1196.0
2016,6,Thailand,1288.0
2016,7,Thailand,1337.0
2016,8,Thailand,1308.0
2016,9,Thailand,1198.0
2016,10,Thailand,1283.0
2016,11,Thailand,1214.0
2016,12,Thailand,1405.0
2017,1,Thailand,1381.0
2017,2,Thailand,1227.0
2017,3,Thailand,1325.0
2017,4,Thailand,1274.0
2017,5,Thailand,1368.0
2017,6,Thailand,1284.0
2017,7,Thailand,1550.0
2017,8,Thailand,1406.0
2017,9,Thailand,1358.0
2017,10,Thailand,1474.0
2017,11,Thailand,1271.0
2017,12,Thailand,1050.0
2018,1,Thailand,1013.0
2018,2,Thailand,998.0
2018,3,Thailand,1083.0
2018,4,Thailand,1035.0
2018,5,Thailand,1075.0
2018,6,Thailand,1028.0
